N,P,K,temperature,humidity,ph,rainfall,label
104,121,47,36.76130302104115,60.10138474135782,7.374555753567836,23.784836075921618,mango
79,84,158,10.811759733685776,71.09094000342205,4.556495798190298,220.68120401493974,coffee
118,62,67,34.066264547232336,50.84619074262204,6.743665965948374,257.8880489950883,rice
84,141,193,11.910922343534125,72.4665100177886,6.614978237447243,103.45612010254666,coffee
125,61,85,10.911813982229765,57.4579806078154,5.91671320427897,184.8668756437425,muskmelon
136,58,108,36.78394751640188,85.72057471054434,6.978598744605639,193.30184557376145,mango
30,37,84,8.895623643633604,41.37422224985611,7.830802529299136,42.42506270792515,watermelon
125,51,185,10.279495455821362,24.62485739269973,8.87020315312062,212.08678270204948,kidneybeans
48,77,54,31.161404814964282,23.549012925600223,6.3142402799957775,161.23892889776232,papaya
58,7,62,20.311163697402655,16.40622126862776,4.037121180781054,141.45791683400302,grapes
44,5,25,19.279012262481878,71.9119082309792,8.683728932057063,103.68169286032295,mango
112,48,164,34.42240821422189,27.661085351907005,7.640452125132787,129.30540489314708,mothbeans
115,55,185,21.605214800719097,19.05579795003311,5.357790860017075,205.84562099430275,apple
22,22,133,25.023797182634453,27.410250521074374,4.762232489179015,26.453184753850074,banana
130,71,41,39.85000191940929,10.489933827252152,3.7110477891895797,275.310046218288,cotton
89,136,18,35.88357486468553,96.00755155510795,8.13253714328771,255.86397346913014,pigeonpeas
20,30,45,24.97004622899981,70.92790770799257,6.483445087283861,46.31746023664857,muskmelon
59,65,151,44.86298175707336,86.09960759472096,7.165756996593528,31.23489367308266,kidneybeans
43,101,81,40.133617594502475,85.09862079151681,8.498037291206517,215.48868100017341,orange
28,73,202,19.413360865559394,11.804139957930822,6.995413455288867,215.6734277248892,blackgram
51,142,78,28.134776512141666,10.720732660640458,4.070561886264377,35.179288377678056,kidneybeans
86,113,145,33.11042347159519,47.88068758833034,9.26850546707944,187.79770499060572,watermelon
70,34,192,39.861200242272744,17.0504395985806,3.935448788268265,258.08895828412767,blackgram
124,136,166,43.94610520175315,34.861504746082915,8.25434465215288,83.06717265386895,banana
128,8,43,20.096857709423713,64.60203908780971,9.082691603270186,254.33979319649464,chickpea
126,91,86,38.36132825535244,35.67199080760899,4.935266528205313,240.35322382673624,muskmelon
130,119,141,32.33818486133889,96.32010627966645,9.08654174304809,241.02621116900158,apple
129,116,131,22.213948044278112,85.23419410148571,4.39179929346731,147.72444751355027,mungbean
84,132,76,22.972188440996355,45.43136973915515,4.651239106427009,37.14066428020017,coffee
19,74,21,36.84267222748552,32.73274060162518,8.47786283211757,217.1022667696643,coconut
50,86,158,26.521492909587053,87.0030004668007,6.684171138581128,91.46508161639936,kidneybeans
120,8,90,29.22423074388759,83.93820201007175,3.671425506344063,196.63829082063128,blackgram
70,37,35,26.511290785117048,90.46895824955433,9.019225604783257,35.44384536849993,apple
85,23,120,28.065099097979928,23.329071876441468,7.977882875414461,22.3393171681988,mothbeans
67,96,129,26.059864542750976,66.7403304092191,7.905632183184292,123.90970550787091,muskmelon
21,13,13,12.445892573218012,58.109909028043525,7.550779315066518,136.88551949100952,jute
124,127,37,10.744519236989552,27.281462587115396,8.539989339463657,222.97556905484305,cotton
17,86,69,44.63823378075774,28.846604255494025,3.570679257719852,299.27842293499515,kidneybeans
68,86,182,29.468455691368245,91.36314878091034,5.421087004570632,207.67111329242059,pomegranate
15,84,42,37.81263501059044,64.22602272172557,5.274936311491179,268.6985740999617,rice
37,56,33,19.859838171840337,76.99773284319933,9.327319471312967,142.6494238753411,kidneybeans
71,9,16,13.81771960848664,72.15604678732075,6.5806069827549205,202.16982651058896,rice
136,33,43,29.344681174146995,13.68563789345318,6.663918077599158,268.18322118675144,grapes
66,27,98,11.867531851400686,21.587248258814178,6.842040837878772,270.3123471588402,coffee
76,20,45,24.21704849722714,33.64239788920047,4.488306481657886,212.96013995449457,jute
117,104,53,19.824808771619935,63.26271168969933,3.933376089634867,61.28684259453027,pigeonpeas
85,81,140,35.839141628844345,77.79816386913313,7.7979520608561685,207.42791862756337,mothbeans
124,45,127,39.44768718197478,75.35705354758946,8.550952186191576,103.7235502906169,mango
29,77,10,18.264789187636225,67.85218451458742,7.6568071917794525,263.87092796151194,grapes
76,81,36,28.770165495005504,89.45528416102712,6.666872649773724,164.93635195143082,apple
9,101,161,18.788760741962818,34.020935928889465,9.077034232208893,68.28498891268055,mothbeans
14,97,34,36.419307001490665,77.25021805797282,5.370219928956872,105.74698866395211,chickpea
73,125,151,40.651397212896015,62.41559575676528,4.2610635613555825,149.3390571776058,pomegranate
108,94,168,17.792031684954175,74.01392422394078,4.09991148490266,29.39284399540419,maize
86,18,108,9.818950678736782,12.795118843164005,6.825087532692793,233.3691618909343,apple
94,13,57,20.08749383367469,49.345484460415946,5.176816647377891,182.9222746213182,cotton
94,27,31,33.72456082795104,22.792676823812595,7.338651209422535,35.31169381094236,blackgram
123,23,5,8.197912581686245,77.34149255628101,8.918303918615091,59.12175875410714,mango
47,79,187,25.1194497724496,82.58463514947206,4.57787189518479,288.68637740776734,cotton
136,94,134,11.240258830490815,67.04648368617916,8.98769872709115,78.42253568436068,orange
27,76,18,14.013078856013268,70.67778605784366,4.300813275692771,245.64015749353734,pigeonpeas
31,29,120,35.44059928885197,37.23763065731331,7.4742311594765205,64.31925419582461,rice
136,42,165,28.906203424110142,70.27155752169452,9.268294820862291,188.74758906446144,pomegranate
81,120,84,30.712299965285798,17.894587754796788,5.849222597609775,219.73008426035622,coconut
56,21,182,18.45401195551041,44.02224544909618,4.117676868201717,221.32638972140828,mothbeans
61,33,26,17.210910417484293,39.19944057715596,5.505292023560688,27.207874729220535,rice
100,75,178,41.20004434274033,56.63964840723347,6.233010171315321,28.63089323582367,coffee
24,64,179,42.95575296777783,54.02946238192816,5.55160696144836,278.7811617559448,grapes
20,5,127,28.31050340647549,29.738836109024387,6.073324588101263,202.63392166425567,blackgram
51,32,74,39.665447563584436,71.28254913555264,4.619470995521848,95.42071618579057,lentil
23,81,179,12.266140342544826,19.6292135057161,7.816759806019832,259.27922592913944,mungbean
43,103,158,16.254330682478162,15.08641217170816,4.120369619780249,140.82227355733988,pomegranate
55,35,105,29.70591412767223,66.19354281312494,7.419737245408175,39.70307021368821,chickpea
17,75,110,28.599095387091058,86.92665567327808,9.077498567585414,71.5815718029806,rice
43,125,72,11.517091862804884,28.042214298972308,5.98079460026096,77.73676045249809,watermelon
0,135,90,33.598964601951245,44.476243275385606,8.714594412348372,179.12936230181916,mothbeans
12,47,134,33.16879689221997,85.82112875065722,4.870829455502142,262.59967281165177,blackgram
134,49,168,12.379402430498025,68.11832601442293,5.000494813483651,254.23466952749186,lentil
111,81,109,40.630421536248,46.84502180650766,5.239284077203158,24.064226467730464,banana
133,36,112,15.16753087872302,41.12457132786345,5.647046951849199,22.366418897488952,rice
7,68,139,42.78665388498193,90.28669159842586,6.713131496515781,172.20676097516179,maize
113,116,184,16.298116474950497,44.976906135895504,5.99593764785145,229.06787014025835,maize
16,96,35,26.283831331416764,75.86859277564481,5.8027475354410845,284.59077781922133,mothbeans
100,116,66,13.568333428685666,55.321306696319944,8.309855538988204,143.62952290609115,maize
34,32,107,34.12415024160714,54.14089676678063,5.046173889135078,267.77948911659064,apple
96,55,87,17.957430847606382,82.28197800426213,3.7648733725247325,297.7858123680696,pigeonpeas
87,84,157,38.01022810940956,17.881801607455724,8.334052274256225,207.37142261576003,pomegranate
138,19,5,33.14985445206506,64.81260502362242,8.113881171371776,145.0955536511106,maize
92,106,75,34.34666371317343,26.060560668853732,3.977528884232255,283.3111695047524,papaya
35,71,133,11.914613298693176,66.5689627790975,4.070241443909716,46.587021277132685,mango
99,113,124,9.382058648115532,50.05959973461947,4.178815626044142,118.38611069227042,blackgram
23,14,186,41.346590688472844,24.75282358422504,5.78845285941874,59.44320910624117,mungbean
54,6,168,14.34173755601584,17.108253942960854,7.659784811308952,239.72255625022032,muskmelon
101,99,96,44.99042707354943,31.965760987052615,8.079845691273263,184.20866346494336,apple
23,72,132,30.137324800752694,12.787354308025911,5.149373949542526,29.183964797530884,blackgram
36,119,185,13.980594670029896,91.52644509993752,6.597486939200363,63.049807388817065,chickpea
120,77,45,35.07309509075661,73.82626334149643,4.702038926578654,79.0818736781073,pigeonpeas
90,12,36,24.23085278171281,80.38016430345472,8.203715108587046,146.9132963072407,mothbeans
7,33,99,32.22670279751763,30.558326707757814,5.144070682313285,108.1555235144459,apple
130,84,183,24.84716374291828,91.75937930850384,4.126881900523749,221.67501870527076,pigeonpeas
105,143,21,42.1351789815146,61.162498194113766,5.682353126814105,231.83080337868586,jute
1,92,35,9.469314680173147,85.54672338483448,6.189025082127911,198.27401602022368,cotton
127,138,35,18.064095228046618,75.06490819505024,4.737182475531213,89.95906290193228,maize
28,109,56,35.570357963629355,29.22105703025731,3.5640337270930047,237.4360920998616,mothbeans
70,74,143,21.078666579750013,67.79886733024276,4.973789444292887,50.598244703084774,coconut
20,135,86,17.95493246346003,83.0700679211485,6.700870855437756,34.77185215298543,rice
113,30,19,11.783778396893293,76.97140171429332,8.334757195749408,95.98869270629415,blackgram
75,127,87,14.499875024837628,96.423972264286,7.659016161523076,244.38402992981827,muskmelon
0,74,140,16.675908250977287,53.2583225481168,6.810972401205011,196.8969562227715,jute
3,130,179,14.281064433664026,96.90878572897711,3.589136735045023,154.71519370871678,mango
48,20,149,15.744907193739632,31.679025733493443,4.279392827220865,220.32213691743132,coconut
65,129,67,38.83103743532637,32.4963083115546,7.157171058524382,183.8545399099991,pomegranate
14,46,97,43.203377638831284,42.53187956486639,8.166082257649357,226.8643873150931,grapes
35,52,55,43.17243574845529,75.67105722825171,3.812275032536789,267.58864870010717,lentil
76,120,10,12.976133940333586,38.81675974636498,8.980668190853539,134.58313445370288,apple
64,56,80,22.38750536954231,14.267407252607644,8.30702901977195,189.22660134318627,blackgram
114,61,70,31.186369646379617,71.62958424512786,4.25265070670312,240.21524960285367,papaya
41,114,26,20.24760160131111,76.62727539091756,5.376564364530895,251.5059915786892,maize
53,116,22,44.60560360006608,71.1242511169201,9.409701898169864,28.074171538077497,pigeonpeas
122,125,65,9.195960817065341,56.81646421591543,6.902772245194238,177.1223210681477,coconut
85,137,191,22.66115183220702,96.74358950693625,6.733885246700723,100.60626093375649,maize
124,65,55,9.339668675033243,59.602720257526045,7.752085031071431,52.04268578471747,watermelon
122,67,115,17.333354852641307,58.07983689381226,8.442810499523228,48.8810930459411,banana
47,36,124,34.142342684464595,54.95938311577377,8.719577374381961,55.33462548734625,mungbean
109,20,63,43.62303789528709,21.39902855624745,6.023781421272917,154.66365026360498,jute
102,58,187,37.81107732180453,19.73524487956834,9.420180776482542,193.41750970847443,cotton
27,22,30,25.99649023928907,36.86055950329845,7.328556354778714,100.68259801767286,coconut
7,55,89,10.086850237149248,88.14673163451951,5.268289081138812,20.507369483390466,apple
92,121,142,18.685968888301314,23.434121140232257,4.945977547975508,282.1151600312377,pomegranate
121,128,14,8.729852619137493,22.166474875428705,7.671178758219267,53.670276239805695,cotton
117,84,15,33.29291973320915,10.25579382975752,9.085388866228577,51.057664644945824,jute
89,114,196,43.033174411698084,52.083005364889004,8.749636433616029,247.03187174143585,chickpea
6,60,84,8.586008624960346,60.2029113161891,5.776768283560789,161.8339999743932,cotton
111,126,16,34.88436418127915,93.5856432349602,8.3258282777331,65.67210903267005,blackgram
108,39,19,20.94613215495375,59.61856515965327,5.657258867120021,55.22465417689437,pomegranate
85,138,184,15.510761690074297,50.66821401870501,8.281685024093875,185.31930887020957,pigeonpeas
95,36,57,34.001317073714716,81.34330652026762,7.274705471805601,62.744286071419445,watermelon
80,118,188,8.90379466880343,47.057290083121885,5.497701481774239,207.43537799102015,papaya
36,41,135,41.78862058712438,81.80221349877469,9.028746417299182,293.9816707411532,pigeonpeas
17,126,168,23.275057717079537,87.38690413016096,5.01088821205479,294.6882569522213,pigeonpeas
56,12,132,15.776505903655163,54.79191635929949,6.356124241280719,272.42157344636485,chickpea
107,78,171,30.37766518822666,53.21136061127883,8.393993244887803,37.562207996048464,cotton
121,82,203,12.949145717849081,89.713172218643,7.395372677245781,65.792792310759,maize
94,21,141,30.525524526674563,26.13666117340436,4.854578449250169,27.039123211767972,coffee
18,138,118,37.483382540568556,21.48113362278558,8.919806764332556,208.2380722527424,coconut
139,89,24,33.64875306209811,16.382457229471257,4.636165254751177,235.97048010071802,orange
139,103,129,31.843657276303215,12.550370534504617,8.47118155748905,240.7170582878323,rice
136,132,90,15.94962043772493,13.629714494636168,4.706819255542264,70.01608549120385,lentil
18,119,199,30.809052494465508,98.7330393073016,7.339738310687423,260.8709201919172,banana
66,126,91,22.112367719984192,17.07958524828328,4.531242215235481,36.58252551105009,orange
51,130,28,15.624729857675483,49.71067021825451,3.890004733693331,251.08635267843508,grapes
79,104,44,25.189562284252105,76.99313838735915,7.21667044290892,244.86117985456858,pigeonpeas
108,8,76,14.289623081652579,40.18044145133893,7.147756104994052,181.21985904903525,pomegranate
47,121,165,35.86048914244985,83.0046343491219,3.696952992915441,151.00064953756478,lentil
107,57,146,43.60521037744824,85.07247944712266,6.43822419114713,233.5199115816348,grapes
127,74,151,18.431393414807747,57.777313085962824,3.810114079466791,64.39012437997859,chickpea
23,84,138,31.1684407303741,73.3522083515297,7.404816140860278,291.0014583256997,watermelon
80,75,183,13.784263220535028,49.33303529047937,5.881336358534238,228.1923954984425,maize
98,102,46,18.261830183811284,55.02083310332217,4.463618878577894,115.39191860094445,mango
76,49,119,10.46724511343191,84.67018122385856,6.874270282306413,207.83147061726189,mango
91,81,29,25.40374799324006,96.06213602827005,8.100231427980889,291.4759250624919,mungbean
82,119,13,10.38782770225302,61.989529304769725,5.646879678215657,97.12821483868767,papaya
47,73,185,19.729035880169246,86.49888338521093,8.577724018918762,119.78265857141585,coffee
133,139,41,16.935730393674266,55.87508544432087,5.779759713558516,145.57586384073747,pigeonpeas
43,51,39,24.730768756323993,22.016399621753763,3.7877463946219256,237.11466408589848,blackgram
106,135,201,25.50738811034539,66.73579581473442,8.947236061611445,137.34457102787047,cotton
50,127,9,8.05843857988274,88.43564921415712,3.6822774797267748,219.57105133352357,kidneybeans
7,36,32,17.12965456469309,50.508574173177344,3.632806706176982,199.39886292362203,mungbean
61,31,49,32.198853873374134,47.4595327929083,4.577955734179472,212.95054281631073,orange
135,84,86,32.92012111223858,20.3509843145288,7.668924379230324,143.6332408863525,pigeonpeas
55,19,189,15.319503867128947,85.90359886075049,4.722656205146382,228.01166794756094,banana
39,18,191,43.272842976067444,19.09797347567934,5.35308364868972,191.17996366754707,kidneybeans
114,138,59,16.144782035308488,35.37431959075826,6.1615982079091225,67.90869395575253,pomegranate
92,26,101,36.93224682796962,24.00831934854317,5.851647138730624,157.20119021401618,blackgram
8,28,19,19.710565832716952,13.202393121411637,4.320412416375412,233.9303104868921,orange
121,80,168,37.98122206756331,22.153432301249268,6.311909821978311,282.80190708408924,jute
0,72,92,28.55783472324891,25.31284661594421,5.396629327645374,138.85799314942983,coconut
78,99,186,42.298573568258426,69.86081603022541,7.645121026038881,240.3512215622878,kidneybeans
16,121,64,41.88989114629994,35.914068468389715,4.613155851546315,202.47034256595956,cotton
70,43,73,13.495144697513346,47.25709286356487,6.400352400092759,93.78200298583992,apple
14,73,183,26.097959173488565,81.44589635810752,7.468162361967835,50.181829262351556,cotton
7,8,25,33.16170408584799,67.16412899775415,8.957332570623215,25.0489627510644,mothbeans
42,41,189,13.630460269630962,25.897872688342257,5.212168315987128,287.6436121151855,pigeonpeas
33,80,101,29.676528530027227,70.67729049535006,8.3255669262707,204.56355248803763,lentil
6,40,42,38.18664446259054,82.23080809137616,8.574251490300362,52.345012029955,cotton
92,111,130,10.438078673841027,25.035010252190713,9.456984952668183,177.64362408806565,chickpea
62,31,97,32.573652307015834,47.74490483677174,9.29246419621167,211.47604858070122,jute
51,111,47,28.055233768596477,92.7134449325804,8.899457260128031,145.48504454332056,mungbean
79,45,136,15.350074149202147,35.26387682181346,9.495897609138277,95.04322014548725,coffee
81,112,201,18.876570927181035,29.422382595372405,4.451823119897592,107.55114620778181,watermelon
99,53,149,25.401989773676636,88.62177751837608,8.076794317254834,163.66162114305396,pomegranate
2,7,106,22.906931148851797,91.65188505493708,7.941878185063708,171.9955848135409,rice
8,122,69,32.24917838014777,47.65267345859138,7.784918878353044,261.145023632908,chickpea
9,76,68,31.333539049597068,17.15677419668489,6.428229345690499,63.34841136408588,maize
104,51,91,41.70758089923114,99.38473650401306,4.136552299687713,85.25489263576041,coconut
71,144,158,11.615169189310064,11.3498650339423,4.466600139538533,298.8835793470295,pigeonpeas
106,7,119,31.547863518855415,85.07004249396925,8.298576456771439,116.72912241111527,rice
18,115,26,41.10012131398596,58.82930760705814,9.370666352921418,246.80497785295373,mungbean
127,87,142,26.680368158526363,89.83958612668035,5.648868687174833,126.01986735314634,jute
100,136,17,28.479139997356487,54.67590295093758,5.336005841499005,279.6178101414327,mothbeans
0,64,144,32.09354754751387,79.11700820288246,9.26436852936946,159.87376543492314,rice
24,136,196,41.188780892869936,45.53206916166578,9.21994558932283,155.83693416001375,lentil
133,23,191,41.25616886783482,93.80084067490156,9.26612561459128,23.66142956889216,maize
28,19,91,17.332255966532898,82.96574187073715,9.183023701060364,58.06116926284978,jute
3,59,70,9.267661543359662,25.333052570337802,6.498234040007932,186.30337386415349,pomegranate
80,91,24,44.959273620708366,98.84930093480271,8.790047061721234,130.50482462598484,kidneybeans
49,32,8,31.995499992495503,37.848922387253495,7.137213521661992,166.65237903479797,watermelon
39,101,144,8.440219793070758,36.38403480279716,3.535544392724014,125.3363957226555,pigeonpeas
75,96,14,31.21772770546535,80.59673049563834,7.388880458293867,229.49799315063572,jute
90,83,90,10.508466645640166,75.12226303959828,8.335820772025723,101.0594022335215,jute
47,121,110,39.32276328856756,15.747973600692147,3.6897202294247835,92.3801589558863,lentil
111,93,40,19.590277398086414,77.82995241186231,4.820397528708151,128.7887214416918,coconut
11,55,125,32.6314711045142,29.236623585500976,7.443912950937635,138.91012347716838,mothbeans
90,78,204,24.80419639620726,44.727350215249814,9.392464271813786,129.50582836150176,coffee
120,47,12,23.76626531673884,35.87981107788324,4.461922828201606,99.003563530119,rice
14,134,65,27.112220884402703,55.42655278423165,4.397295911341667,49.07502811105972,lentil
66,87,6,35.673175098522435,27.724013869678323,8.163773455034441,252.98652610327218,coffee
53,71,168,22.246875130533816,76.56471721001235,6.005834035212216,226.26252506294063,pomegranate
20,96,163,41.24964034714082,24.795341589557275,8.32465547636679,241.7490840506804,mango
76,89,50,27.90849937718844,91.68547476027045,8.57861105784384,157.32500877787314,mango
85,16,196,43.0661137482333,21.37331277523046,9.342152809101194,84.5788192599939,grapes
13,110,56,19.822293716876604,24.719953457243633,6.115090157081649,146.6368634409589,pomegranate
22,121,110,35.09280282141464,17.89956227110965,7.509083971747431,270.827388391602,blackgram
16,106,184,19.969047180796405,12.083209472350752,6.502001934056135,155.41052189046655,coffee
57,97,176,17.555781241825052,53.27075513617546,9.452095816381014,212.26211853913043,blackgram
87,24,18,36.41085415565665,13.645825564718965,4.23746709525347,76.8597660176174,watermelon
79,75,159,9.351254037110833,65.82597873297264,5.265762643932445,44.20481088855159,mothbeans
110,11,164,25.005183336614273,31.313163470839232,7.263902470147787,104.41675629922064,lentil
103,58,42,19.16788245303712,68.52672766661568,5.474034377973397,129.60719582245193,kidneybeans
52,132,183,23.195914821702097,74.83744621831086,6.569217165408751,284.19826080395353,chickpea
102,81,121,37.53610087221331,80.50030227321585,5.61381412626056,103.70536386233849,rice
99,129,29,11.058680405502065,21.355263113386307,4.612470906963045,163.36507546913134,apple
120,36,153,10.268055394621273,57.30214366560176,6.479871274337027,60.36698842905386,banana
87,50,140,15.928056944479604,15.804161241026165,6.945761238251441,194.16825419056258,pomegranate
25,50,122,38.49465998613826,75.12484939821563,8.496099341720306,76.23205004897784,papaya
27,129,161,20.958754730101838,92.53886546546148,4.3038492004986875,208.0233060386905,blackgram
132,79,63,13.691559206774205,81.40929236986254,8.989579619775697,67.47778519991054,jute
77,117,113,24.387821627552654,13.075803013697868,5.417912373531804,246.92121580048774,orange
119,138,112,23.867043566003453,45.93935317523593,4.608283457419299,130.7344078488639,rice
94,60,36,19.033210481397155,63.8707915142479,6.517058371994521,34.52698172631782,maize
86,25,59,20.027132805497168,24.231391266976143,5.531159808361014,25.74324884654906,chickpea
114,52,127,40.25905109648495,71.86369759280178,4.169493878799448,61.36897084262911,mungbean
49,6,59,36.74701637052328,88.52165335753068,4.793838576355095,43.46516454661702,mothbeans
94,85,65,38.67972585814695,49.94052213541021,6.925118153265876,167.57986278376833,papaya
94,63,41,32.16073106704356,55.20473781358486,7.828935038790035,21.659900294325883,coconut
133,27,130,44.26192189012994,45.43472526877338,4.864530372341176,67.97087244722499,maize
62,42,132,13.459418332661897,81.72529800177024,3.877355734714921,212.24422059204122,banana
33,61,178,42.38265608232201,37.310789480464564,8.68361484475973,238.8264762692588,mothbeans
94,17,32,28.604581835474733,35.02438735000054,5.891395769600324,67.63649166741052,pomegranate
97,11,170,20.550526957060967,39.04153363700382,7.369437943189502,258.4156458079183,orange
86,19,127,24.669851945481813,11.04804095527866,6.840872858844441,205.22681076092897,coffee
136,111,91,12.308484391134323,63.682711978955716,5.149875151841841,42.300636129734436,lentil
19,37,104,31.879750949561945,71.8635219182026,5.735164716816769,93.4741903198086,orange
119,78,15,30.640451136390993,43.61676978085671,7.7116832007188405,254.00204706140394,mango
95,54,121,29.74469537265855,32.69637836373425,4.7223043596659995,115.30775454971375,lentil
86,20,67,27.052391329521864,24.883338296186736,9.366276876953,50.218875390198285,grapes
57,83,65,33.518960767491066,86.69329730200106,6.85511527987909,168.99716708305868,cotton
19,63,73,29.4428456585493,35.79945231583207,5.701746990901972,43.49142897609461,rice
128,17,159,36.50781376540411,65.51351959380176,7.091823072979168,101.91131997483954,mango
137,55,151,40.247190186200676,53.64930561197496,5.333458755966954,164.93890199304167,pomegranate
56,66,11,12.627894392204041,13.734937394714033,5.189057724634253,88.38543610194199,kidneybeans
18,13,65,24.808016801335736,74.76025719388915,4.144719298651319,256.91337195543133,muskmelon
139,14,69,13.375582360594105,38.4663113853062,9.356423516191427,91.91284087877642,chickpea
8,58,30,27.145004713079636,48.91203929320882,9.450196766111375,279.7171776693318,rice
47,111,58,19.65530618202164,61.79945570479929,9.203563795586746,260.5565007303453,banana
101,66,50,15.443399783214328,93.02490066722528,8.615996918610325,236.96736103082566,lentil
79,20,108,25.180274557420656,32.805829680343535,6.530168276892602,28.53903339877125,maize
8,38,161,23.646131135186224,56.543532605548954,5.719993315759865,227.41836280498828,maize
11,101,125,34.10311329740948,77.12778145287997,8.268083453064843,229.368159259731,pomegranate
46,62,137,31.12599114898217,86.86147003019079,8.314758892024223,31.584827090832768,blackgram
127,128,150,11.776772216345623,64.12696498032503,8.742930926973521,53.55093243859483,blackgram
115,61,132,42.65292763134622,44.03767145753971,6.9584333087218,241.76087531645487,mothbeans
98,46,155,13.010497443259638,36.216437248495474,4.36826381681912,247.1445563523802,watermelon
68,125,113,17.82754993365735,73.39176608249171,8.31659402877223,86.89331478692144,cotton
111,69,159,25.599236144221933,64.25267790400835,9.415949433023956,282.5740766091028,pigeonpeas
107,51,6,22.715972098040726,48.530221277251755,8.781487966853382,289.05316315610867,grapes
10,142,116,30.24005861954898,73.88242419451348,9.20355207845563,88.49255673463449,muskmelon
132,56,142,36.73445307246645,59.70000521564619,7.465842923898055,110.41229920181229,muskmelon
28,31,150,42.73412470505908,58.05355964491909,7.075687704755686,28.781239265284754,grapes
20,106,135,23.53520375594404,55.73474114123572,3.877828452402203,253.5578667549076,coconut
112,46,24,26.354792704519653,25.219351037858633,4.256814717774591,281.14080085552695,chickpea
4,53,128,22.86636580233446,91.80828027233778,7.327582937477993,235.36756346660448,cotton
39,21,192,26.372343103267756,34.92980366092445,6.709424518295866,117.58256193898393,mothbeans
108,57,139,24.222274263576434,12.726390383166306,8.12385516208857,194.11087808531641,coconut
19,7,169,16.57880571366539,81.814887032797,6.878759563352281,21.615785162031038,rice
72,109,122,14.704195000359759,70.47494972637851,6.256899806300992,297.6980859337141,papaya
12,73,173,43.29506974232872,83.27878903491967,8.92389017953571,24.380122686081556,watermelon
9,32,125,38.97710828947184,18.395864624977165,7.932668173511586,288.77667309978546,jute
66,78,99,40.44317367962505,21.344988822463307,8.751258826688154,163.41908470687972,grapes
112,114,118,33.93026461763114,93.41260381990364,5.752264123395919,87.64380018783336,banana
9,132,103,31.360965146630882,63.68644006287678,5.40891311482496,146.3984410093917,mango
69,113,176,11.44212386541314,63.03406048810003,6.692707834752696,94.58573960040668,kidneybeans
11,15,74,24.58957661096833,33.04795836145814,4.222042641458312,47.590434806967394,mothbeans
83,111,172,8.698592507320683,19.04773228226523,6.477316876939547,213.19001999538148,watermelon
113,17,90,33.84951680898237,73.35423165950478,6.45513112412305,276.1681220340211,papaya
124,114,41,15.3770903033932,37.68895786207028,3.75400695510982,197.38988221252765,pomegranate
110,128,161,36.52013730157988,39.44990648453085,4.953175352078853,67.3361697574376,kidneybeans
103,120,19,24.082320767890117,39.771549530293896,4.5719768320346175,234.29308066167235,blackgram
10,137,73,13.402625506908004,36.02604284707988,5.358591884857421,166.12764933969393,mango
126,20,187,10.83459827766119,82.94648379277348,9.359011841876075,200.50824010023962,lentil
16,115,168,10.952197574458014,47.617258922787435,9.157476268350539,222.02329835615862,coconut
120,52,14,39.11418221961802,67.93113123614481,7.155822313739044,150.86004073285127,watermelon
113,25,83,32.734078976385945,66.69284536551336,3.6070027411617396,171.52523654818435,blackgram
35,31,76,10.37112974135045,26.155023444491558,8.093628909546755,158.18863246513385,kidneybeans
21,21,11,21.00016958223229,33.83796320322143,5.599170165334871,218.3307337418317,cotton
41,67,85,43.058752477137475,42.02613201204735,4.9992572609928665,192.54087096235898,pigeonpeas
15,70,9,23.86283024480481,26.41016652203976,9.153805627407241,231.41909715685503,muskmelon
6,54,146,41.47039436517616,40.66001387395701,5.762671907206667,273.78961506140456,coffee
90,33,132,22.300267745964806,29.013662524437677,7.296062209048159,293.28389916766236,mungbean
129,74,114,20.722582295075433,72.44926198374901,8.805244110975913,152.19268838530746,apple
130,104,133,20.01246688585218,45.661197208357315,5.9397531052999035,177.0274556977048,orange
103,131,59,15.461242816875012,17.041788872202048,8.228713639671314,253.93612358012294,lentil
107,12,181,14.97895920457735,20.21262738646952,6.780076999332722,218.60319833694626,watermelon
23,64,182,27.659239328907503,82.50227437971103,8.248116341914006,182.78263601728096,mungbean
38,46,115,10.95468770954349,80.01859833896089,6.458174627126236,177.955544253359,chickpea
109,104,67,8.439239826766293,37.05900765046697,6.96845029510899,125.26274511292213,blackgram
70,11,204,38.0720035719949,69.83200394803765,5.534784892908216,39.74138755911205,muskmelon
100,99,91,11.486892967658155,67.03908938186464,5.218196407322951,233.9883819415473,grapes
112,8,92,27.48121956612973,45.616317703004675,4.582135809689912,255.6244027373945,watermelon
80,142,181,23.065428328158387,30.90460283114507,6.708805861515009,75.6719884802144,papaya
88,58,189,9.947758167204961,15.337800532098711,5.331955394199598,271.04002699139767,kidneybeans
12,7,6,17.782959023396877,57.48620111548371,6.604766056305747,278.8192169342641,mothbeans
126,36,53,44.415155493586845,12.73053221364864,9.49158900761926,194.6157932011685,cotton
57,24,166,18.113168436637956,93.21964194624361,5.625476019135466,205.26289613083026,coffee
53,116,177,29.31499252353627,72.67940134319919,4.487763479392491,61.62831783493098,blackgram
111,114,10,11.865848626389882,31.37645085346541,5.779403133936224,153.2537716924962,orange
46,48,109,28.817406047093368,22.12441577827532,4.405495896281179,241.9496965824955,mothbeans
7,20,95,21.13481651841908,16.52923116879867,7.539225476094856,251.05402174559322,mothbeans
